DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
878.92157,1.887030396,37.779,9.1751,1.088434957,108.8562203
825.85785,1.877522696,26.187,1.1634,1.088450443,98.78658888
870.22059,1.87676473,35.549,8.4968,1.08852845,108.6010487
887.00981,1.89503322,26.039,8.6068,1.088579502,111.6819483
860.17157,1.877134743,30.997,3.096,1.088644102,107.4967142
808.45588,1.87680838,33.511,4.2484,1.089027281,99.13555516
818.5049,1.884095578,37.834,4.6902,1.089098836,103.7970972
853.43137,1.873233136,37.357,11.2478,1.089220203,109.8769914
893.62745,1.893475324,26.159,2.7801,1.089296266,110.1123872
825.85785,1.876129423,30.876,5.4047,1.089298479,103.1748609
870.22059,1.879137573,33.051,3.6905,1.089309678,112.4351266
892.27941,1.87943566,28.603,0.0394,1.089318456,120.3919389
848.77451,1.876313994,32.355,1.7158,1.089353207,101.5121169
871.56863,1.89524715,31.807,10.1951,1.089376866,111.5271036
839.33824,1.881946881,29.775,4.0212,1.089377176,116.2845589
889.70588,1.878394742,33.128,5.8749,1.089434488,122.0042305
873.52941,1.880035762,31.775,11.3042,1.089460295,114.6728371
805.14706,1.876686141,33.621,4.1531,1.089493574,98.86201213
884.92647,1.88327663,25.097,1.7163,1.089531858,121.0641709
867.52451,1.878761292,31.287,12.491,1.089616751,110.1641224
872.91667,1.874521245,34.842,5.8602,1.089635598,112.4869493
893.01471,1.869319527,23.163,1.4639,1.0896447,119.3612386
896.32353,1.876664754,29.501,2.7237,1.08966962,106.4250413
882.23039,1.881479035,25.157,2.7001,1.089997481,119.2622822
870.83334,1.876429077,30.169,1.493,1.090052873,106.6120921
887.00981,1.894618837,26.428,4.2484,1.090082986,110.7253826
879.53432,1.87776955,30.284,1.9413,1.090132204,107.6199971
818.5049,1.878741285,31.112,0.0471,1.090144717,111.7375482
824.50981,1.868647012,36.645,12.386,1.090210271,102.9061519
814.46079,1.880432167,28.438,0.0394,1.090230106,96.97528144
865.44118,1.887631605,30.509,4.2046,1.090268719,109.2167061
891.66667,1.885330055,30.427,8.6293,1.090270109,114.003312
882.96569,1.886661219,38.365,1.7032,1.090277244,106.2558293
856.7402,1.88575297,27.748,11.9623,1.090374368,119.1679275
833.33334,1.878303683,30.767,0.04,1.090500574,104.9441063
879.53432,1.879125568,30.126,2.1346,1.090548438,115.9307865
840.68628,1.880633856,29.808,3.2454,1.090651462,115.486286
865.44118,1.877936957,30.991,1.1541,1.090688,107.9939203
895.71079,1.879479915,33.413,9.9536,1.09069479,122.4568472
832.59804,1.87597358,35.22,8.9408,1.090744226,102.3780658
891.66667,1.895100491,26.526,6.8029,1.090836387,109.5678687
843.9951,1.876492981,32.18,5.484,1.090931615,102.4887897
887.00981,1.888179907,36.502,2.9421,1.090955628,109.0412462
843.9951,1.879984699,33.834,7.052,1.091047842,106.2393251
862.86765,1.888450319,27.551,12.962,1.09129861,120.8918835
831.25,1.883471667,29.211,1.2603,1.091367479,112.5083733
882.23039,1.880993209,28.663,7.0509,1.091493417,118.9355671
878.18628,1.886760195,38.469,1.9632,1.091503194,106.9106487
819.85294,1.885452972,37.477,6.9206,1.091594704,105.0755265
894.36275,1.883675715,28.696,13.805,1.091604093,126.0321178
873.52941,1.87624986,28.953,2.4598,1.091690192,105.72002
813.11275,1.870115806,26.532,3.7135,1.091693305,110.9981007
882.96569,1.883166625,25.118,3.0013,1.091834736,119.9472511
897.67157,1.880893817,34.119,9.7554,1.091889912,116.7012
805.14706,1.886353604,24.521,10.223,1.092222562,112.706934
895.71079,1.878739957,30.569,6.6409,1.092259122,122.7057548
885.66177,1.886286586,38.327,5.5749,1.092295834,107.8101783
811.15196,1.888262031,29.917,1.5324,1.092329223,107.8294837
894.97549,1.875228093,35.719,7.4621,1.092434818,110.5603347
811.15196,1.879988704,37.834,0.1106,1.092526669,108.3605101
899.7549,1.876893295,36.026,4.4219,1.092566265,111.2664127
899.01961,1.881134516,33.697,13.52,1.092639445,117.6345606
801.10294,1.885674539,24.565,3.5394,1.092695325,112.9745238
878.18628,1.888363471,25.014,11.6086,1.092771518,117.6590039
868.13726,1.886463094,27.606,12.715,1.092929969,121.0580218
881.61765,1.880416198,31.758,8.0276,1.092941871,115.2421896
864.09314,1.883976236,37.11,3.9139,1.092991187,110.0149444
888.97059,1.887988769,37.598,4.1165,1.093001671,109.6611715
884.31373,1.887302902,37.762,2.2162,1.093125179,108.4694107
871.56863,1.894696269,23.568,4.8254,1.093285404,114.6976469
813.84804,1.876273369,29.556,1.7651,1.093318527,99.48760178
890.93138,1.887670678,27.858,5.8733,1.093329888,123.1653313
827.20588,1.881326311,29.123,1.4382,1.093380936,97.84722418
874.87745,1.88029651,34.338,11.0321,1.093574247,110.9704375
896.32353,1.88254762,28.855,1.0397,1.093632979,121.0202916
882.96569,1.885374692,29.392,1.2203,1.093684017,107.2352807
891.66667,1.893736621,33.489,4.2802,1.093692611,111.8668023
898.40687,1.88054125,33.637,2.1592,1.093748836,121.739707
846.69118,1.885835385,34.727,16.676,1.093813145,110.3418388
809.19118,1.881080186,31.632,6.6907,1.093816112,99.23778765
894.97549,1.889403393,23.196,5.1906,1.09393762,125.5898582
887.00981,1.895994368,26.055,10.4524,1.094005161,110.6607841
897.67157,1.887150253,29.709,2.8359,1.094032912,108.32068
889.70588,1.878998243,30.054,0.0706,1.094144091,109.8733149
870.83334,1.87742659,34.388,11.4833,1.094172606,113.1026473
807.10785,1.874342362,28.214,0.0405,1.094466105,100.8436669
833.94608,1.879393157,31.884,3.4288,1.094493247,112.7853389
873.52941,1.896189152,32.054,11.2752,1.094517781,111.7614749
815.80883,1.877922183,33.933,7.9756,1.094540194,99.61428314
837.2549,1.871470842,36.541,6.5363,1.094693076,104.3324667
866.17647,1.880643456,31.221,15.706,1.094765056,110.9557171
874.26471,1.894793505,31.681,8.1316,1.09479777,112.2372687
870.22059,1.881306075,32.717,8.7273,1.094856098,113.2165522
899.01961,1.880430183,33.402,5.8415,1.094923843,123.2698947
879.53432,1.875580057,34.673,11.7937,1.094952461,113.6235309
849.38726,1.883190516,30.854,5.6324,1.095023018,116.1780115
869.4853,1.891566391,26.472,12.491,1.09510237,121.7031126
879.53432,1.880038752,31.008,1.8598,1.095111618,109.9183475
859.43628,1.889189353,29.622,11.8654,1.095158085,110.7606817
887.00981,1.881468189,30.219,3.1283,1.095161956,112.5662017
889.70588,1.876697583,35.582,6.4115,1.095197641,110.6589773
895.71079,1.879749337,33.024,11.3064,1.09532303,113.4264995
875.61275,1.887084101,27.523,12.819,1.095368834,121.6104447
815.19608,1.87911287,33.462,5.1025,1.09537079,100.3996558
810.41667,1.871135401,32.783,2.9881,1.095495924,102.1618103
821.20098,1.881300259,31.221,0.0427,1.09553455,99.34479795
880.88236,1.890751634,26.51,8.9233,1.095580938,123.5201151
898.40687,1.878113244,29.786,1.303,1.095626257,106.2843942
886.27451,1.888282792,37.872,6.5089,1.095634068,108.3923822
822.54902,1.882514568,30.213,1.1475,1.095755309,97.34640724
894.97549,1.879483114,30.652,0.0619,1.095755326,107.4378889
876.22549,1.877165704,34.327,4.8298,1.095773587,112.8108198
884.92647,1.889990034,30.186,3.7748,1.09594783,105.8189106
829.90196,1.870778687,26.417,2.1061,1.096024897,113.9578939
854.04412,1.881784012,33.347,1.3561,1.09613878,107.9245254
851.34804,1.882753822,30.465,2.0497,1.096158135,115.1125736
893.01471,1.875272732,39.088,6.3408,1.096198681,111.4087248
809.80392,1.874206776,28.422,2.3706,1.096245827,100.0580364
835.29412,1.872199414,32.87,7.5075,1.096281536,105.4429496
850,1.881574468,32.821,2.6273,1.09633305,114.5444284
873.52941,1.875378054,36.815,9.5063,1.096348052,110.8376793
854.04412,1.875519082,35.188,10.742,1.096404578,105.1568721
851.34804,1.886703717,34.848,9.7823,1.096521675,110.3853431
843.38236,1.891277323,25.968,10.611,1.096525414,114.5086528
822.54902,1.87776928,30,1.4174,1.09654183,100.3985708
848.77451,1.879435257,32.257,3.7382,1.09676137,114.9118476
803.06373,1.874127849,29.205,2.7188,1.096876753,99.44438338
866.17647,1.878958211,31.205,10.1858,1.096918627,110.2101793
887.00981,1.890679545,26.439,9.0027,1.09697936,124.139836
870.22059,1.878554688,35.451,8.4946,1.096986384,109.2114099
897.67157,1.88739595,29.841,3.7491,1.09703083,109.5143779
886.27451,1.891347644,24.971,5.0302,1.097030981,119.6948144
892.27941,1.886547597,32.372,9.1932,1.097052715,107.1224804
891.66667,1.872963813,22.96,0.0509,1.097057182,119.6424162
876.22549,1.881466176,31.994,11.97,1.09710569,115.4813783
892.27941,1.895210954,25.858,6.9978,1.09710655,110.9496087
878.92157,1.88064769,34.766,8.6216,1.097297319,110.3152873
890.93138,1.884411721,25.327,3.1469,1.097350956,121.2598504
870.22059,1.887963436,27.819,7.669,1.097537098,120.1730654
847.42647,1.879015886,32.892,4.6732,1.097664791,100.9935449
881.61765,1.890873725,30.871,6.3195,1.097748736,105.8642278
888.35785,1.886511134,29.786,2.2118,1.09774881,108.0164579
841.29902,1.859942928,28.975,1.0298,1.097767541,115.5789065
874.87745,1.896491685,32.005,10.3117,1.09784049,111.9494429
882.96569,1.8965627,25.803,11.4214,1.097892755,111.9064314
860.17157,1.878802704,32.202,0.0575,1.097947804,102.7390401
887.62255,1.886570523,25.277,4.4466,1.098191076,123.1176922
819.2402,1.885922159,25.08,17.454,1.098213079,114.9822347
877.57353,1.86318295,23.513,1.638,1.098240088,117.752033
848.03922,1.860883283,28.767,2.5852,1.098258283,116.5322038
890.31863,1.889084103,26.844,11.943,1.098275556,124.5952144
897.05883,1.876508183,39.088,4.2424,1.098418594,111.9291736
892.27941,1.886442318,31.769,7.9263,1.098497295,108.9173497
887.62255,1.880598462,30.553,2.6837,1.098567174,105.7110134
821.93628,1.878887156,30.23,0.0537,1.098624429,101.4501965
862.86765,1.884304567,31.172,1.8001,1.098634665,116.277316
890.31863,1.890971081,25.853,10.124,1.098771983,124.5789299
846.69118,1.882058294,25.381,8.7667,1.098862409,119.9688599
821.20098,1.882982787,30.328,4.7493,1.098898709,100.2687459
887.00981,1.886401722,31.621,11.538,1.098905541,108.9467095
884.92647,1.882183445,32.766,3.6221,1.099111178,113.6118098
894.97549,1.879311152,34.163,16.966,1.099181982,115.405733
889.70588,1.871749653,22.861,3.0215,1.099205226,120.5967333
892.27941,1.88177515,29.446,0.0493,1.099235195,111.8759059
862.86765,1.872992784,33.078,6.3688,1.099325889,109.4115397
887.00981,1.890806706,30.175,3.7283,1.09933662,106.6212397
832.59804,1.88693679,38.091,3.5416,1.099382389,104.0263736
894.97549,1.877502723,35.368,10.3987,1.099388491,110.9714903
871.56863,1.881767995,31.364,0.8267,1.099393006,105.6195227
859.43628,1.880643668,30.986,0.0476,1.0994021,106.1816621
884.92647,1.890704532,26.302,13.877,1.099421148,123.7676847
893.01471,1.886449843,24.746,0.1298,1.099425588,123.3133342
825.85785,1.878948121,33.736,12.0149,1.099736817,101.0272834
829.90196,1.886685511,37.445,4.4586,1.099764737,105.1640603
896.32353,1.879092641,30.295,2.4532,1.099891462,105.8163324
810.41667,1.881479262,34.957,9.8512,1.099902111,113.1514493
828.55392,1.885466221,28.74,2.5906,1.100047664,98.72703375
857.47549,1.885322656,30.843,3.9829,1.100097042,118.0641516
868.13726,1.896598157,31.988,9.3032,1.100123639,112.4024672
855.39216,1.884858836,30.673,5.472,1.100159688,117.3042095
849.38726,1.884341382,24.697,13.175,1.100211072,119.5118352
878.92157,1.878187563,29.638,1.0594,1.100228745,106.2066382
867.52451,1.884250364,36.837,4.895,1.100261731,109.2822896
853.43137,1.882200742,32.766,5.7435,1.100280672,114.8427835
884.92647,1.895375376,25.781,7.5343,1.100281779,111.337492
858.82353,1.88522259,36.338,2.9405,1.100355706,116.3644119
882.96569,1.875466281,32.859,13.646,1.100442744,113.3245718
875.61275,1.881890734,31.298,14.457,1.100459052,110.8857174
893.01471,1.893458931,33.593,4.4438,1.100499247,111.9686077
886.27451,1.890744787,31.013,2.3131,1.100634315,105.5325997
816.54412,1.882225484,34.974,5.057,1.100653407,105.2351219
893.62745,1.890959491,26.389,9.5518,1.10074876,125.2477137
831.9853,1.885094856,29.079,3.3067,1.100832919,98.11087378
860.78432,1.887640502,34.782,13.033,1.100919673,111.4650928
858.82353,1.883348502,33.057,9.67,1.101143842,109.6404306
842.64706,1.863434536,27.973,5.3012,1.101268837,117.406733
839.95098,1.883152906,29.901,2.2578,1.101290657,98.38417722
820.58824,1.885587606,37.072,1.8127,1.101306665,104.516514
832.59804,1.87884099,35.056,16.161,1.101325579,102.2704876
860.17157,1.884989342,31.128,5.9029,1.101403635,117.3510002
896.32353,1.888836798,32.038,0.0416,1.101479533,108.0460494
824.50981,1.885987397,29.156,7.0471,1.101564173,98.76014966
807.10785,1.888510275,31.188,3.7184,1.101594398,109.5956108
893.62745,1.884339379,29.665,3.068,1.101650222,118.9390279
865.44118,1.889955855,25.261,0.0476,1.101690137,119.9088356
894.36275,1.890866814,30.619,7.1117,1.101821469,108.7531295
887.00981,1.887941845,31.72,7.0717,1.101869432,108.598675
893.62745,1.890861493,26.296,16.506,1.101874805,124.8807001
860.78432,1.877328455,35.012,9.1844,1.101886336,105.9561634
896.32353,1.880777462,30.936,0.8951,1.101887371,107.1703547
885.66177,1.889754895,30.175,4.9962,1.101888667,106.3165803
871.56863,1.874384909,32.859,7.0285,1.101928953,111.6964242
874.26471,1.883097786,31.019,14.309,1.10196632,111.1626193
894.36275,1.885012223,25.003,8.2154,1.102017108,122.2960589
884.31373,1.883448677,29.003,1.4459,1.102044716,117.6996486
800.36765,1.875539854,35.73,10.053,1.10216304,101.7624819
842.64706,2.286143591,33.144,3.7732,1.102359664,112.9605007
811.76471,1.885015751,34.459,3.5148,1.102377947,114.2671974
887.00981,1.890259293,30.389,4.6404,1.102490974,105.6753549
854.77941,1.873757563,36.568,14.479,1.102491733,106.5815639
889.70588,1.891200676,31.084,7.5995,1.10253651,106.4905703
869.4853,1.880593127,33.5,4.1712,1.102628312,103.9556033
893.62745,1.882740116,34.295,3.575,1.102658984,111.1710164
885.66177,1.883823463,31.369,9.1554,1.102675579,115.6183161
882.23039,1.884073351,32.317,12.567,1.102710889,113.1674626
892.27941,1.893991685,33.774,3.6188,1.102714453,112.2856137
809.80392,1.883371902,34.377,7.9937,1.102784872,113.1977624
894.97549,1.891417788,31.254,2.4532,1.1027915,106.4909296
892.27941,1.894001297,34.349,5.9614,1.102848108,111.7991383
876.83824,1.884708152,31.095,13.482,1.103044035,111.0238818
827.94118,1.887187076,28.937,2.2173,1.103122301,99.03534006
890.93138,1.890144124,30.542,3.5356,1.103128599,108.9855565
811.15196,1.883770115,26.236,2.0021,1.103328257,98.19867941
860.78432,1.880183038,33.276,1.165,1.103394783,102.2805203
833.33334,1.879550111,34.788,9.8162,1.103442011,100.1937096
899.01961,1.877211962,39.263,2.9783,1.103589618,111.4891274
899.7549,1.886024557,25.097,1.88,1.103596473,122.4408955
864.82843,1.879397487,33.013,2.6339,1.103612827,103.7874497
861.51961,1.888287582,34.919,5.5831,1.103641021,110.7491856
833.94608,1.886666757,29.227,2.4587,1.103661274,98.63828476
880.88236,1.881586408,35.27,6.0622,1.103945285,109.9748803
882.96569,1.880099843,35.566,9.3738,1.103973371,109.7049215
895.71079,1.886263732,33.522,0.0449,1.10403841,113.3636504
880.26961,1.87612033,37.028,11.258,1.104135986,112.2959397
881.61765,1.88208907,34.722,1.626,1.104148433,113.0091131
897.05883,1.875381165,23.185,0.0509,1.10428899,119.7572169
829.90196,1.88698637,30.208,5.9083,1.104295902,113.7415516
852.69608,1.889779852,34.53,13.893,1.104426414,110.4008936
819.2402,1.875401651,29.161,1.8724,1.104506441,100.6354639
896.32353,1.887082484,33.188,7.2037,1.104693634,113.6575142
891.66667,1.886860627,33.703,8.4212,1.104763642,111.5949172
893.01471,1.891866945,30.547,4.2249,1.104808751,107.6708555
862.86765,1.874259438,36.568,10.4091,1.10489436,107.7447681
895.71079,1.893806215,34.821,2.6908,1.104931022,111.0159784
890.31863,1.880274674,34.037,13.016,1.105060889,115.5160933
899.01961,1.890713608,32.081,3.6161,1.10513956,106.5502174
837.2549,1.887027611,28.723,2.5343,1.10516337,100.0221397
831.9853,1.874243712,35.461,13.997,1.10522491,105.042724
899.01961,1.891964454,30.652,5.4249,1.105360111,108.3874453
897.05883,1.884197597,29.244,6.1755,1.105368484,112.1032341
853.43137,1.885493752,27.162,0.0504,1.105373395,100.7433794
864.09314,1.884646051,33.193,3.2733,1.105486436,109.7545528
887.00981,1.885271791,32.366,7.2152,1.105499854,113.3102119
840.68628,1.87973766,25.042,13.444,1.10555182,116.9961641
867.52451,1.887190055,25.113,8.557,1.105582703,114.6377236
838.60294,1.879789615,33.851,1.1229,1.10559584,101.1187588
890.31863,1.886128022,32.18,13.383,1.105819042,113.9620958
854.77941,1.890461576,34.558,8.3211,1.105827389,110.4216402
883.57843,1.882717927,30.69,2.7724,1.105865629,111.3417777
889.70588,1.883203785,34.212,5.7572,1.105879903,112.1161126
867.52451,1.881609181,31.566,2.618,1.105900023,107.3281916
831.25,1.879511116,30.35,3.2235,1.105947108,101.647877
897.67157,1.881731787,30.526,1.8828,1.106053227,107.2222405
893.01471,1.896129947,26.247,11.6366,1.106085965,112.1565125
884.31373,1.882374501,35.681,7.7495,1.106180382,109.7289799
881.61765,1.880974637,33.763,1.2384,1.1061935,105.058785
890.31863,1.880884179,30.526,0.0772,1.106248899,106.438503
868.87255,1.896767077,32.169,9.4291,1.106289932,112.0267628
821.20098,1.884908673,34.278,13.296,1.106413437,115.3661527
879.53432,1.882577623,34.327,4.7937,1.106554613,112.9621657
842.64706,1.880097234,35.379,7.0307,1.106646032,103.7779913
806.4951,1.889546391,31.331,3.8854,1.10667258,109.7162898
833.94608,1.887527237,30.487,7.9307,1.106687937,114.5289131
861.51961,1.888256457,32.487,2.8003,1.106718882,116.7786344
825.2451,1.875016374,35.527,6.8713,1.106869358,105.294419
864.09314,1.886049691,36.617,4.1307,1.106900225,116.2822454
876.83824,1.887777324,30.969,2.6985,1.106945081,118.1272177
846.69118,1.886443105,29.709,2.8699,1.107109951,100.2350028
855.39216,1.884465611,26.389,1.2893,1.107202625,101.4712221
854.04412,1.887337213,31.66,2.6481,1.107226919,116.5730669
811.76471,1.887089059,32.569,8.0572,1.107236457,112.6686558
871.56863,1.882978488,31.588,0.052,1.107327069,106.519696
876.22549,1.880660436,33.292,3.4184,1.107342344,104.8640235
868.13726,1.883707347,34.859,4.8742,1.107372414,104.2149259
854.04412,1.886784188,29.452,5.4342,1.107459642,100.4926162
862.86765,1.887163568,31.451,3.8077,1.107479399,118.2596168
846.07843,1.887766268,38.601,7.7489,1.107489679,105.1300122
882.23039,1.883491497,31.654,0.0493,1.10758072,107.3327782
869.4853,1.881354125,31.555,4.3409,1.107607258,107.0328696
858.82353,1.885450136,27.808,1.8663,1.107644735,100.7147984
863.48039,1.88736931,24.543,1.5877,1.107761561,116.1968429
840.68628,1.88086783,34.678,9.1987,1.108155564,100.0695894
895.71079,1.885068438,31.369,5.7003,1.10817505,116.673517
840.68628,1.894869966,26,1.1289,1.108201284,113.4570082
858.82353,1.893288268,26.241,5.305,1.108282054,117.876616
880.26961,1.874210979,36.639,16.473,1.10828635,109.1826925
861.51961,1.890821205,34.766,12.326,1.108344346,111.4673576
880.26961,1.884078106,24.943,7.4741,1.108390656,115.5698317
835.29412,1.887604437,30.295,3.3779,1.108466467,102.282075
880.88236,1.889361009,25.047,4.2057,1.108489298,118.6671047
867.52451,1.885900986,27.25,8.8099,1.108552187,108.5849315
883.57843,1.886667147,36.672,6.4542,1.108566952,111.89871
805.14706,1.890625284,31.309,2.5704,1.108660807,109.8956604
890.93138,1.886643959,31.944,5.3182,1.108684521,114.0544596
882.96569,1.884638187,30.739,9.3547,1.108733874,111.1889544
803.79902,1.884663045,35.955,7.0794,1.108745951,110.9010689
895.71079,1.895510391,25.535,4.128,1.108759739,121.4734996
837.2549,1.886299598,33.007,4.2369,1.108843745,98.4848272
897.05883,1.884455889,34.256,3.7037,1.108866477,111.9848156
893.62745,1.892414186,25.568,1.5264,1.108965085,123.3859659
831.25,1.885581759,30.657,4.2834,1.10898944,101.4868945
857.47549,1.865849396,28.707,5.4846,1.109376758,116.9585197
816.54412,1.885289166,33.33,3.7661,1.109616186,104.6254915
875.61275,1.886125907,33.314,9.5742,1.109627834,109.8500403
871.56863,1.885560213,33.04,9.5031,1.109654263,110.0903936
848.03922,1.888342802,38.097,1.2537,1.109674974,105.221302
882.96569,1.884349931,31.435,5.6499,1.109678918,110.9469732
887.00981,1.886823845,32.848,0.865,1.109696861,111.889129
865.44118,1.887377015,36.464,1.3528,1.109731498,116.2671025
898.40687,1.891168187,29.704,12.77,1.109791383,111.602494
853.43137,1.865570504,28.164,3.2055,1.109850518,117.5075363
842.64706,1.889280784,30.893,0.0602,1.109886539,115.5093422
816.54412,1.890985395,32.174,0.0476,1.109888175,111.2290095
848.77451,1.887334855,30.41,2.7204,1.109944025,99.408761
815.80883,1.888258912,33.599,6.2434,1.109971168,102.7001315
876.22549,1.876500988,36.601,12.611,1.110013339,109.1068289
852.69608,1.884555519,26.006,2.6569,1.11004754,101.3180769
882.96569,1.886135858,30.586,8.9047,1.1100753,112.3309904
858.82353,1.888580586,32.185,7.4944,1.110088564,117.0889213
809.80392,1.891014412,31.67,2.0185,1.110302253,110.9242981
827.94118,1.88944911,30.016,7.0109,1.110310026,101.2318678
872.91667,1.896612102,32.213,17.887,1.110388631,112.6820531
835.29412,1.883884687,36.459,3.9643,1.110429477,111.0585279
833.94608,1.886257512,30.586,5.783,1.110478459,101.3246552
863.48039,1.890815908,34.76,6.8987,1.11051079,111.2561623
814.46079,1.89243315,29.764,10.2471,1.110594695,108.8589085
864.82843,1.88815934,33.122,2.6377,1.110706695,109.4174557
855.39216,1.887480509,34.393,9.4182,1.110709374,119.4097141
880.26961,1.884024606,34.382,10.321,1.110751243,105.5281488
889.70588,1.885217068,31.868,1.2751,1.110791906,111.6883927
893.62745,1.887447916,32.366,5.0948,1.110918226,112.3869607
802.45098,1.876774789,35.637,8.6758,1.110919864,102.7262528
833.94608,1.877445662,35.401,13.537,1.110936673,105.7311298
846.69118,1.88620562,26.97,1.9994,1.110992422,100.9377114
869.4853,1.891892287,34.278,9.6651,1.111126924,111.6520015
860.78432,1.883954965,31.375,3.9467,1.111170126,107.4587072
876.22549,1.881828523,34.968,10.0691,1.111306739,107.0218275
899.7549,1.882741168,31.479,1.3293,1.111369007,108.018651
872.91667,1.888585912,36.157,3.6604,1.111398143,117.1299256
871.56863,1.890154771,34.081,5.443,1.111399864,115.6321892
888.35785,1.88458594,35.719,4.2281,1.111421008,110.2118277
857.47549,1.884459764,36.404,0.0454,1.111444957,115.8159016
837.9902,1.889983324,31.654,8.2362,1.111526258,114.6453317
850,1.883860136,29.972,6.2045,1.11154368,104.5511714
868.13726,1.884678111,33.341,6.1219,1.111718487,109.5489546
833.33334,1.888492037,30.356,8.5488,1.111724404,113.7827182
811.15196,1.888292284,36.311,4.0239,1.111869739,111.0525091
871.56863,1.888974092,28.904,4.7373,1.111903169,111.8010545
843.38236,1.888323662,31.238,0.8278,1.111935536,115.4782471
862.86765,1.889083479,32.87,5.1452,1.112012601,117.0584674
868.87255,1.891042399,28.734,2.0963,1.11201573,114.917984
858.82353,1.88688371,30.942,3.39,1.112035223,100.5183836
874.87745,1.889358826,33.719,1.3205,1.11209686,116.212042
829.28922,1.883723234,30.339,4.6256,1.112129801,110.4970349
897.05883,1.889280614,31.66,1.2833,1.112177617,113.3052808
823.28432,1.891848079,32.476,0.0575,1.112185457,111.440865
842.64706,1.888760572,29.424,7.1172,1.112218963,103.0487925
872.18137,1.887566745,33.155,5.4616,1.112230722,117.3035106
836.64216,1.886897892,34.262,11.663,1.112266834,117.0133956
899.7549,1.886263438,31.605,8.28,1.112407413,116.9149437
894.97549,1.887398643,32.136,10.6221,1.112449098,114.6083424
846.07843,1.886533212,32.602,1.0687,1.112490412,98.69412673
872.91667,1.88908701,32.788,0.0493,1.112504175,116.6918209
890.93138,1.895843139,26.893,10.9352,1.112564476,110.9499809
899.7549,1.88351297,34.185,6.7608,1.11256761,115.3482773
895.71079,1.883860338,34.399,15.065,1.112573087,115.1964514
889.70588,1.880486576,36.864,7.7938,1.112624633,113.4405624
887.00981,1.868153822,23.508,2.6739,1.112632508,118.2934632
899.01961,1.888782916,30.443,5.9675,1.112670056,122.6337791
869.4853,1.896527758,32.377,8.2159,1.11271936,112.0947717
862.86765,1.889407128,37.165,4.8791,1.112719662,107.3417962
877.57353,1.890650718,34.656,6.112,1.112853435,117.1852484
839.33824,1.878987979,35.642,12.638,1.112855793,105.1038559
866.17647,1.884116576,32.98,5.2136,1.112869737,103.5130084
874.87745,1.896638789,32.859,10.506,1.112898666,112.9736585
870.83334,1.890653631,34.333,7.8442,1.112981865,116.3860847
890.31863,1.892462725,25.403,8.6172,1.113033869,119.4555162
806.4951,1.862124507,31.731,13.394,1.113065757,110.3822636
877.57353,1.87629878,36.327,10.392,1.113076199,110.0180084
875.61275,1.8842297,34.453,2.2085,1.113181863,106.3260773
878.92157,1.88785647,35.73,3.7403,1.113205399,116.5289965
843.9951,1.89159044,31.709,4.4482,1.113219361,115.416243
803.06373,1.890657525,36.497,3.0494,1.113266729,109.0341213
868.13726,1.886791792,27.578,3.4327,1.113272922,102.7964143
883.57843,1.889988409,32.854,5.2344,1.11331328,116.8690265
839.95098,1.888143194,30.169,3.6933,1.113462563,101.9870376
803.79902,1.878109996,35.303,9.5978,1.113509078,103.4537788
870.83334,1.878005152,36.316,11.882,1.113588757,109.4848618
811.76471,1.889584161,36.212,8.0544,1.113609675,110.9225772
880.88236,1.890659825,32.711,2.6388,1.113645994,116.7517986
894.36275,1.883259143,36.108,5.1545,1.113718095,110.0399986
871.56863,1.886163833,27.365,1.5625,1.113726198,101.7681679
865.44118,1.884558752,27.617,4.2933,1.113756735,102.4252442
883.57843,1.889705104,35.133,1.1951,1.113845903,117.8891585
852.69608,1.885304017,31.566,4.2484,1.113895653,107.1501365
888.35785,1.886861998,32.081,5.5607,1.113919495,111.4251153
829.90196,1.889626733,29.211,2.1143,1.113920359,101.5452796
876.83824,1.889580721,35.79,3.736,1.114040231,115.9734328
878.18628,1.896861996,32.826,10.1994,1.114066075,112.7517847
876.22549,1.890616137,34.218,3.6122,1.114124415,115.8690566
883.57843,1.882354992,33.517,1.5598,1.11417064,112.0861471
807.84314,1.887477765,32.651,8.2378,1.114279136,112.8457193
806.4951,1.888177768,23.689,5.6023,1.114280296,107.4820251
894.97549,1.88633139,31.166,4.1816,1.114448598,109.1879075
866.78922,1.888887617,22.839,1.3561,1.11447938,118.0225657
805.75981,1.87317218,35.067,10.316,1.114490399,103.554588
890.31863,1.889088269,37.078,8.6298,1.114507317,110.6788712
856.12745,1.884736757,32.996,1.4223,1.114535231,101.1848693
868.13726,1.88693323,27.08,2.2036,1.114545105,102.1522881
870.83334,1.892232323,34.618,11.6453,1.114545818,111.4033435
833.94608,1.879345199,35.407,6.7772,1.114562029,103.2910289
831.9853,1.879505209,35.566,10.9243,1.114587778,103.1482761
891.66667,1.896852766,26.22,2.5052,1.114701308,112.3080595
815.80883,1.87984091,35.626,11.4028,1.114749846,101.6572713
859.43628,1.887198872,31.67,2.2058,1.1148694,100.1380338
894.97549,1.887685515,32.525,13.975,1.114910201,114.8635485
868.87255,1.895901723,33.785,20.96,1.115028585,112.1686872
829.90196,1.892234252,33.55,1.0583,1.115038333,111.0849935
826.59314,1.891880735,35.993,2.2863,1.115135281,111.4949033
862.13236,1.88386299,33.517,0.0438,1.115229091,103.2308243
